snapshot_date,tag,published_at,asset,download_count,size
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_amd64.deb",0,17114130
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_amd64.deb.sig",0,412
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_x64-setup.exe",0,10462706
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_x64-setup.exe.sig",0,420
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_x64-setup.nsis.zip",0,10462860
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_1.11.0_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_aarch64.app.tar.gz",1,17507775
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.11.0","2026-05-13T09:24:45Z","latest.json",6,6334
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_aarch64.dmg",1,20593476
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.AppImage",0,95951352
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.AppImage.sig",0,420
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.AppImage.tar.gz",0,95250499
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.deb",0,17032490
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_amd64.deb.sig",0,412
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_x64-setup.exe",0,10379781
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_x64-setup.exe.sig",0,420
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_x64-setup.nsis.zip",0,10379935
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_1.10.1_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_aarch64.app.tar.gz",1,17427657
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.10.1","2026-05-13T08:48:16Z","latest.json",7,5309
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_aarch64.dmg",1,20585280
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.AppImage",0,95947256
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.AppImage.sig",0,420
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.AppImage.tar.gz",0,95247567
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.deb",0,17030894
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_amd64.deb.sig",0,412
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_x64-setup.exe",0,10378838
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_x64-setup.exe.sig",0,420
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_x64-setup.nsis.zip",0,10378992
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_1.10.0_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_aarch64.app.tar.gz",1,17422974
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.10.0","2026-05-13T06:04:40Z","latest.json",6,4570
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_aarch64.dmg",1,20585453
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.AppImage",0,95947256
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.AppImage.sig",0,420
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.AppImage.tar.gz",0,95247596
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.deb",0,17030872
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_amd64.deb.sig",0,412
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_x64-setup.exe",0,10377189
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_x64-setup.exe.sig",0,416
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_x64-setup.nsis.zip",0,10377341
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_1.9.0_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_aarch64.app.tar.gz",1,17423435
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.9.0","2026-05-13T06:00:51Z","latest.json",0,4869
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_aarch64.dmg",1,20585999
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.AppImage",0,95934968
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.AppImage.sig",0,420
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.AppImage.tar.gz",0,95236981
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.deb",0,17025166
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_amd64.deb.sig",0,412
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_x64-setup.exe",0,10373981
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_x64-setup.exe.sig",0,416
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_x64-setup.nsis.zip",0,10374133
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_1.8.1_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_aarch64.app.tar.gz",1,17417512
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.8.1","2026-05-13T04:08:24Z","latest.json",9,5005
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_aarch64.dmg",2,20577051
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.AppImage",0,95939064
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.AppImage.sig",0,420
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.AppImage.tar.gz",0,95240505
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.deb",0,17027740
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_amd64.deb.sig",0,412
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_x64-setup.exe",0,10372045
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_x64-setup.exe.sig",0,416
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_x64-setup.nsis.zip",0,10372197
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_1.8.0_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_aarch64.app.tar.gz",2,17418872
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","Klaudex_aarch64.app.tar.gz.sig",1,404
2026-05-17,"v1.8.0","2026-05-13T03:33:56Z","latest.json",0,4554
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_aarch64.dmg",1,20022253
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.AppImage",0,95431160
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.AppImage.sig",0,420
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.AppImage.tar.gz",0,94736864
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.deb",0,16488204
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_amd64.deb.sig",0,412
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_x64-setup.exe",0,9881425
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_x64-setup.exe.sig",0,416
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_x64-setup.nsis.zip",0,9881577
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_1.6.0_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_aarch64.app.tar.gz",0,16877575
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.6.0","2026-05-12T19:57:59Z","latest.json",1,4602
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_aarch64.dmg",2,20617625
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.AppImage",0,96004600
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.AppImage.sig",0,420
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.AppImage.tar.gz",0,95305617
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.deb",0,17067234
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_amd64.deb.sig",0,412
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_x64-setup.exe",0,10418074
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_x64-setup.exe.sig",0,416
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_x64-setup.nsis.zip",0,10418226
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_1.0.1_x64-setup.nsis.zip.sig",0,424
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_aarch64.app.tar.gz",0,17460628
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.0.1","2026-05-12T04:12:01Z","latest.json",17,4629
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_aarch64.dmg",0,16789573
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.AppImage",0,93604344
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.AppImage.sig",0,420
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.AppImage.tar.gz",0,92910540
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.AppImage.tar.gz.sig",0,428
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.deb",0,14613876
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_1.0.0_amd64.deb.sig",0,412
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_aarch64.app.tar.gz",0,14696824
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","Klaudex_aarch64.app.tar.gz.sig",0,404
2026-05-17,"v1.0.0","2026-05-11T18:53:14Z","latest.json",3,27831
